epoch,step,test_acc,train_acc,train_loss,val_acc,val_loss
4,1599,,0.5625,nan,,
4,1609,,0.5625,nan,,
4,1619,,0.5625,nan,,
4,1629,,0.59375,nan,,
4,1639,,0.6000000238418579,nan,,
4,1639,,,,0.5897297263145447,nan
5,1649,,0.5625,nan,,
5,1659,,0.75,nan,,
5,1669,,0.53125,nan,,
5,1679,,0.71875,nan,,
5,1689,,0.5,nan,,
5,1699,,0.5,nan,,
5,1709,,0.6875,nan,,
5,1719,,0.5625,nan,,
5,1729,,0.75,nan,,
5,1739,,0.59375,nan,,
5,1749,,0.5,nan,,
5,1759,,0.5625,nan,,
5,1769,,0.625,nan,,
5,1779,,0.6875,nan,,
5,1789,,0.59375,nan,,
5,1799,,0.71875,nan,,
5,1809,,0.625,nan,,
5,1819,,0.5625,nan,,
5,1829,,0.4375,nan,,
5,1839,,0.65625,nan,,
5,1849,,0.6875,nan,,
5,1859,,0.53125,nan,,
5,1869,,0.625,nan,,
5,1879,,0.5625,nan,,
5,1889,,0.65625,nan,,
5,1899,,0.40625,nan,,
5,1909,,0.65625,nan,,
5,1919,,0.625,nan,,
5,1929,,0.6875,nan,,
5,1939,,0.59375,nan,,
5,1949,,0.625,nan,,
5,1959,,0.6875,nan,,
5,1967,,,,0.5897297263145447,nan
6,1969,,0.65625,nan,,
6,1979,,0.5,nan,,
6,1989,,0.5625,nan,,
6,1999,,0.65625,nan,,
6,2009,,0.53125,nan,,
6,2019,,0.5625,nan,,
6,2029,,0.5,nan,,
6,2039,,0.65625,nan,,
6,2049,,0.46875,nan,,
6,2059,,0.65625,nan,,
6,2069,,0.65625,nan,,
6,2079,,0.65625,nan,,
6,2089,,0.65625,nan,,
6,2099,,0.59375,nan,,
6,2109,,0.71875,nan,,
6,2119,,0.65625,nan,,
6,2129,,0.6875,nan,,
6,2139,,0.5,nan,,
6,2149,,0.65625,nan,,
6,2159,,0.4375,nan,,
6,2169,,0.6875,nan,,
6,2179,,0.46875,nan,,
6,2189,,0.5625,nan,,
6,2199,,0.59375,nan,,
6,2209,,0.625,nan,,
6,2219,,0.59375,nan,,
6,2229,,0.625,nan,,
6,2239,,0.71875,nan,,
6,2249,,0.65625,nan,,
6,2259,,0.75,nan,,
6,2269,,0.5625,nan,,
6,2279,,0.53125,nan,,
6,2289,,0.59375,nan,,
6,2295,,,,0.5897297263145447,nan
7,2299,,0.625,nan,,
7,2309,,0.53125,nan,,
7,2319,,0.71875,nan,,
7,2329,,0.59375,nan,,
7,2339,,0.4375,nan,,
7,2349,,0.625,nan,,
7,2359,,0.5,nan,,
7,2369,,0.53125,nan,,
7,2379,,0.5,nan,,
7,2389,,0.65625,nan,,
7,2399,,0.59375,nan,,
7,2409,,0.46875,nan,,
7,2419,,0.75,nan,,
7,2429,,0.53125,nan,,
7,2439,,0.6875,nan,,
7,2449,,0.65625,nan,,
7,2459,,0.59375,nan,,
7,2469,,0.5,nan,,
7,2479,,0.375,nan,,
7,2489,,0.625,nan,,
7,2499,,0.65625,nan,,
7,2509,,0.625,nan,,
7,2519,,0.5625,nan,,
7,2529,,0.5625,nan,,
7,2539,,0.6875,nan,,
7,2549,,0.625,nan,,
7,2559,,0.59375,nan,,
7,2569,,0.625,nan,,
7,2579,,0.5625,nan,,
7,2589,,0.59375,nan,,
7,2599,,0.65625,nan,,
7,2609,,0.625,nan,,
7,2619,,0.59375,nan,,
7,2623,,,,0.5897297263145447,nan
8,2629,,0.5625,nan,,
8,2639,,0.5625,nan,,
8,2649,,0.65625,nan,,
8,2659,,0.59375,nan,,
8,2669,,0.53125,nan,,
8,2679,,0.78125,nan,,
8,2689,,0.625,nan,,
8,2699,,0.53125,nan,,
8,2709,,0.71875,nan,,
8,2719,,0.5625,nan,,
8,2729,,0.40625,nan,,
8,2739,,0.53125,nan,,
8,2749,,0.59375,nan,,
8,2759,,0.4375,nan,,
8,2769,,0.625,nan,,
8,2779,,0.6875,nan,,
8,2789,,0.5625,nan,,
8,2799,,0.8125,nan,,
8,2809,,0.5625,nan,,
8,2819,,0.65625,nan,,
8,2829,,0.625,nan,,
8,2839,,0.71875,nan,,
8,2849,,0.59375,nan,,
8,2859,,0.59375,nan,,
8,2869,,0.59375,nan,,
8,2879,,0.5625,nan,,
8,2889,,0.625,nan,,
8,2899,,0.71875,nan,,
8,2909,,0.625,nan,,
8,2919,,0.71875,nan,,
8,2929,,0.625,nan,,
8,2939,,0.5625,nan,,
8,2949,,0.59375,nan,,
8,2951,,,,0.5897297263145447,nan
9,2959,,0.5625,nan,,
9,2969,,0.625,nan,,
9,2979,,0.59375,nan,,
9,2989,,0.78125,nan,,
9,2999,,0.5,nan,,
9,3009,,0.4375,nan,,
9,3019,,0.4375,nan,,
9,3029,,0.5625,nan,,
9,3039,,0.5,nan,,
9,3049,,0.625,nan,,
9,3059,,0.5,nan,,
9,3069,,0.5,nan,,
9,3079,,0.59375,nan,,
9,3089,,0.625,nan,,
9,3099,,0.625,nan,,
9,3109,,0.65625,nan,,
9,3119,,0.65625,nan,,
9,3129,,0.625,nan,,
9,3139,,0.5625,nan,,
9,3149,,0.71875,nan,,
9,3159,,0.75,nan,,
9,3169,,0.5625,nan,,
9,3179,,0.53125,nan,,
9,3189,,0.625,nan,,
9,3199,,0.5,nan,,
9,3209,,0.625,nan,,
9,3219,,0.625,nan,,
9,3229,,0.65625,nan,,
9,3239,,0.75,nan,,
9,3249,,0.5625,nan,,
9,3259,,0.75,nan,,
9,3269,,0.6875,nan,,
9,3279,,0.5333333611488342,nan,,
9,3279,,,,0.5897297263145447,nan
10,3289,,0.625,nan,,
10,3299,,0.4375,nan,,
10,3309,,0.4375,nan,,
10,3319,,0.625,nan,,
10,3329,,0.65625,nan,,
10,3339,,0.53125,nan,,
10,3349,,0.59375,nan,,
10,3359,,0.625,nan,,
10,3369,,0.75,nan,,
10,3379,,0.59375,nan,,
10,3389,,0.59375,nan,,
10,3399,,0.625,nan,,
10,3409,,0.65625,nan,,
10,3419,,0.59375,nan,,
10,3429,,0.5625,nan,,
10,3439,,0.65625,nan,,
10,3449,,0.625,nan,,
10,3459,,0.71875,nan,,
10,3469,,0.625,nan,,
10,3479,,0.6875,nan,,
10,3489,,0.5625,nan,,
10,3499,,0.65625,nan,,
10,3509,,0.71875,nan,,
10,3519,,0.5,nan,,
10,3529,,0.5625,nan,,
10,3539,,0.625,nan,,
10,3549,,0.46875,nan,,
10,3559,,0.53125,nan,,
10,3569,,0.5,nan,,
10,3579,,0.40625,nan,,
10,3589,,0.46875,nan,,
10,3599,,0.65625,nan,,
10,3607,,,,0.5897297263145447,nan
11,3609,,0.53125,nan,,
11,3619,,0.5625,nan,,
11,3629,,0.46875,nan,,
11,3639,,0.59375,nan,,
11,3649,,0.5625,nan,,
11,3659,,0.65625,nan,,
11,3669,,0.53125,nan,,
11,3679,,0.625,nan,,
11,3689,,0.5625,nan,,
11,3699,,0.75,nan,,
11,3709,,0.75,nan,,
11,3719,,0.625,nan,,
11,3729,,0.59375,nan,,
11,3739,,0.65625,nan,,
11,3749,,0.625,nan,,
11,3759,,0.625,nan,,
11,3769,,0.46875,nan,,
11,3779,,0.6875,nan,,
11,3789,,0.59375,nan,,
11,3799,,0.5625,nan,,
11,3809,,0.53125,nan,,
11,3819,,0.4375,nan,,
11,3829,,0.6875,nan,,
11,3839,,0.59375,nan,,
11,3849,,0.53125,nan,,
11,3859,,0.53125,nan,,
11,3869,,0.59375,nan,,
11,3879,,0.59375,nan,,
11,3889,,0.40625,nan,,
11,3899,,0.625,nan,,
11,3909,,0.5625,nan,,
11,3919,,0.53125,nan,,
11,3929,,0.75,nan,,
11,3935,,,,0.5897297263145447,nan
12,3939,,0.625,nan,,
12,3949,,0.5,nan,,
12,3959,,0.71875,nan,,
12,3969,,0.5625,nan,,
12,3979,,0.71875,nan,,
12,3989,,0.71875,nan,,
12,3999,,0.5625,nan,,
12,4009,,0.46875,nan,,
12,4019,,0.53125,nan,,
12,4029,,0.53125,nan,,
12,4039,,0.59375,nan,,
12,4049,,0.625,nan,,
12,4059,,0.65625,nan,,
12,4069,,0.6875,nan,,
12,4079,,0.6875,nan,,
12,4089,,0.59375,nan,,
12,4099,,0.78125,nan,,
12,4109,,0.65625,nan,,
12,4119,,0.53125,nan,,
12,4129,,0.625,nan,,
12,4139,,0.75,nan,,
12,4149,,0.65625,nan,,
12,4159,,0.65625,nan,,
12,4169,,0.65625,nan,,
12,4179,,0.6875,nan,,
12,4189,,0.65625,nan,,
12,4199,,0.5625,nan,,
12,4209,,0.59375,nan,,
12,4219,,0.4375,nan,,
12,4229,,0.6875,nan,,
12,4239,,0.59375,nan,,
12,4249,,0.5625,nan,,
12,4259,,0.71875,nan,,
12,4263,,,,0.5897297263145447,nan
13,4269,,0.65625,nan,,
13,4279,,0.53125,nan,,
13,4289,,0.625,nan,,
13,4299,,0.71875,nan,,
13,4309,,0.65625,nan,,
13,4319,,0.625,nan,,
13,4329,,0.46875,nan,,
13,4339,,0.6875,nan,,
13,4349,,0.65625,nan,,
13,4359,,0.625,nan,,
13,4369,,0.6875,nan,,
13,4379,,0.65625,nan,,
13,4389,,0.625,nan,,
13,4399,,0.5,nan,,
13,4409,,0.5,nan,,
13,4419,,0.5,nan,,
13,4429,,0.46875,nan,,
13,4439,,0.78125,nan,,
13,4449,,0.59375,nan,,
13,4459,,0.59375,nan,,
13,4469,,0.78125,nan,,
13,4479,,0.59375,nan,,
13,4489,,0.5625,nan,,
13,4499,,0.5625,nan,,
13,4509,,0.65625,nan,,
13,4519,,0.625,nan,,
13,4529,,0.40625,nan,,
13,4539,,0.71875,nan,,
13,4549,,0.75,nan,,
13,4559,,0.59375,nan,,
13,4569,,0.4375,nan,,
13,4579,,0.625,nan,,
13,4589,,0.53125,nan,,
13,4591,,,,0.5897297263145447,nan
14,4599,,0.71875,nan,,
14,4609,,0.65625,nan,,
14,4619,,0.625,nan,,
14,4629,,0.53125,nan,,
14,4639,,0.625,nan,,
14,4649,,0.625,nan,,
14,4659,,0.65625,nan,,
14,4669,,0.75,nan,,
14,4679,,0.6875,nan,,
14,4689,,0.6875,nan,,
14,4699,,0.5625,nan,,
14,4709,,0.5625,nan,,
14,4719,,0.625,nan,,
14,4729,,0.625,nan,,
14,4739,,0.4375,nan,,
14,4749,,0.375,nan,,
14,4759,,0.625,nan,,
14,4769,,0.46875,nan,,
14,4779,,0.625,nan,,
14,4789,,0.6875,nan,,
14,4799,,0.6875,nan,,
14,4809,,0.59375,nan,,
14,4819,,0.625,nan,,
14,4829,,0.5625,nan,,
14,4839,,0.6875,nan,,
14,4849,,0.6875,nan,,
14,4859,,0.53125,nan,,
14,4869,,0.59375,nan,,
14,4879,,0.5,nan,,
14,4889,,0.6875,nan,,
14,4899,,0.6875,nan,,
14,4909,,0.5625,nan,,
14,4919,,0.6666666865348816,nan,,
14,4919,,,,0.5897297263145447,nan
15,4929,,0.65625,nan,,
15,4939,,0.53125,nan,,
15,4949,,0.75,nan,,
15,4959,,0.53125,nan,,
15,4969,,0.65625,nan,,
15,4979,,0.46875,nan,,
15,4989,,0.625,nan,,
15,4999,,0.625,nan,,
15,5009,,0.5,nan,,
15,5019,,0.5,nan,,
15,5029,,0.5625,nan,,
15,5039,,0.40625,nan,,
15,5049,,0.5625,nan,,
15,5059,,0.46875,nan,,
15,5069,,0.59375,nan,,
15,5079,,0.5625,nan,,
15,5089,,0.6875,nan,,
15,5099,,0.625,nan,,
15,5109,,0.625,nan,,
15,5119,,0.71875,nan,,
15,5129,,0.5,nan,,
15,5139,,0.71875,nan,,
15,5149,,0.40625,nan,,
15,5159,,0.625,nan,,
15,5169,,0.59375,nan,,
15,5179,,0.75,nan,,
15,5189,,0.5,nan,,
15,5199,,0.6875,nan,,
15,5209,,0.59375,nan,,
15,5219,,0.75,nan,,
15,5229,,0.5625,nan,,
15,5239,,0.625,nan,,
15,5247,,,,0.5897297263145447,nan
16,5249,,0.5,nan,,
16,5259,,0.46875,nan,,
16,5269,,0.46875,nan,,
16,5279,,0.6875,nan,,
16,5289,,0.6875,nan,,
16,5299,,0.75,nan,,
16,5309,,0.6875,nan,,
16,5319,,0.53125,nan,,
16,5329,,0.5,nan,,
16,5339,,0.46875,nan,,
16,5349,,0.46875,nan,,
16,5359,,0.625,nan,,
16,5369,,0.53125,nan,,
16,5379,,0.46875,nan,,
16,5389,,0.59375,nan,,
16,5399,,0.625,nan,,
16,5409,,0.625,nan,,
16,5419,,0.53125,nan,,
16,5429,,0.65625,nan,,
16,5439,,0.59375,nan,,
16,5449,,0.5625,nan,,
16,5459,,0.5625,nan,,
16,5469,,0.5625,nan,,
16,5479,,0.6875,nan,,
16,5489,,0.59375,nan,,
16,5499,,0.65625,nan,,
16,5509,,0.78125,nan,,
16,5519,,0.59375,nan,,
16,5529,,0.625,nan,,
16,5539,,0.5,nan,,
16,5549,,0.625,nan,,
16,5559,,0.6875,nan,,
16,5569,,0.4375,nan,,
16,5575,,,,0.5897297263145447,nan
17,5579,,0.78125,nan,,
17,5589,,0.71875,nan,,
17,5599,,0.625,nan,,
17,5609,,0.625,nan,,
17,5619,,0.65625,nan,,
17,5629,,0.5625,nan,,
17,5639,,0.59375,nan,,
17,5649,,0.59375,nan,,
17,5659,,0.5,nan,,
17,5669,,0.5,nan,,
17,5679,,0.59375,nan,,
17,5689,,0.59375,nan,,
17,5699,,0.65625,nan,,
17,5709,,0.53125,nan,,
17,5719,,0.59375,nan,,
17,5729,,0.5625,nan,,
17,5739,,0.5,nan,,
17,5749,,0.65625,nan,,
17,5759,,0.5,nan,,
17,5769,,0.71875,nan,,
17,5779,,0.59375,nan,,
17,5789,,0.625,nan,,
17,5799,,0.59375,nan,,
17,5809,,0.65625,nan,,
17,5819,,0.5625,nan,,
17,5829,,0.59375,nan,,
17,5839,,0.625,nan,,
17,5849,,0.625,nan,,
17,5859,,0.65625,nan,,
17,5869,,0.59375,nan,,
17,5879,,0.53125,nan,,
17,5889,,0.5625,nan,,
17,5899,,0.53125,nan,,
17,5903,,,,0.5897297263145447,nan
18,5909,,0.75,nan,,
18,5919,,0.6875,nan,,
18,5929,,0.71875,nan,,
18,5939,,0.5625,nan,,
18,5949,,0.625,nan,,
18,5959,,0.59375,nan,,
18,5969,,0.5625,nan,,
18,5979,,0.59375,nan,,
18,5989,,0.625,nan,,
18,5999,,0.53125,nan,,
18,6009,,0.5625,nan,,
18,6019,,0.625,nan,,
18,6029,,0.5625,nan,,
18,6039,,0.46875,nan,,
18,6049,,0.5625,nan,,
18,6059,,0.46875,nan,,
18,6069,,0.65625,nan,,
18,6079,,0.53125,nan,,
18,6089,,0.65625,nan,,
18,6099,,0.59375,nan,,
18,6109,,0.6875,nan,,
18,6119,,0.5,nan,,
18,6129,,0.4375,nan,,
18,6139,,0.75,nan,,
18,6149,,0.5,nan,,
18,6159,,0.53125,nan,,
18,6169,,0.5,nan,,
18,6179,,0.53125,nan,,
18,6189,,0.53125,nan,,
18,6199,,0.46875,nan,,
18,6209,,0.65625,nan,,
18,6219,,0.6875,nan,,
18,6229,,0.46875,nan,,
18,6231,,,,0.5897297263145447,nan
19,6239,,0.59375,nan,,
19,6249,,0.65625,nan,,
19,6259,,0.375,nan,,
19,6269,,0.6875,nan,,
19,6279,,0.5,nan,,
19,6289,,0.4375,nan,,
19,6299,,0.59375,nan,,
19,6309,,0.5625,nan,,
19,6319,,0.59375,nan,,
19,6329,,0.4375,nan,,
19,6339,,0.65625,nan,,
19,6349,,0.625,nan,,
19,6359,,0.5625,nan,,
19,6369,,0.5625,nan,,
19,6379,,0.5,nan,,
19,6389,,0.625,nan,,
19,6399,,0.65625,nan,,
19,6409,,0.4375,nan,,
19,6419,,0.65625,nan,,
19,6429,,0.71875,nan,,
19,6439,,0.59375,nan,,
19,6449,,0.59375,nan,,
19,6459,,0.59375,nan,,
19,6469,,0.6875,nan,,
19,6479,,0.5625,nan,,
19,6489,,0.59375,nan,,
19,6499,,0.6875,nan,,
19,6509,,0.65625,nan,,
19,6519,,0.5625,nan,,
19,6529,,0.78125,nan,,
19,6539,,0.4375,nan,,
19,6549,,0.625,nan,,
19,6559,,0.5333333611488342,nan,,
19,6559,,,,0.5897297263145447,nan
20,6560,0.6871345043182373,,,,
