epoch,step,test_acc,train_acc,train_loss,val_acc,val_loss
0,9,,0.5,60.749977111816406,,
0,19,,0.40625,171.97911071777344,,
0,29,,0.75,37.26560592651367,,
0,39,,0.5,30.76244354248047,,
0,49,,0.6875,21.839160919189453,,
0,59,,0.65625,9.080117225646973,,
0,69,,0.5,22.200387954711914,,
0,79,,0.65625,22.536407470703125,,
0,89,,0.65625,17.164731979370117,,
0,99,,0.78125,2.6382100582122803,,
0,109,,0.6875,16.770477294921875,,
0,119,,0.28125,26.895057678222656,,
0,129,,0.625,23.097854614257812,,
0,139,,0.6875,34.72174072265625,,
0,149,,0.46875,12.8497314453125,,
0,159,,0.625,40.365108489990234,,
0,169,,0.625,6.91383171081543,,
0,179,,0.6875,4.207876205444336,,
0,189,,0.625,6.513957977294922,,
0,199,,0.40625,20.91967010498047,,
0,209,,0.46875,11.155638694763184,,
0,219,,0.75,6.768124580383301,,
0,229,,0.6875,23.964765548706055,,
0,239,,0.71875,10.714129447937012,,
0,249,,0.53125,10.342979431152344,,
0,259,,0.65625,3.726715326309204,,
0,269,,0.59375,5.666780471801758,,
0,279,,0.875,1.6839306354522705,,
0,289,,0.53125,17.17073631286621,,
0,299,,0.59375,30.341751098632812,,
0,309,,0.46875,6.630659580230713,,
0,319,,0.59375,13.82178783416748,,
0,327,,,,0.7524324059486389,8.684588432312012
1,329,,0.71875,4.806018352508545,,
1,339,,0.5,9.682435989379883,,
1,349,,0.59375,8.096071243286133,,
1,359,,0.53125,5.724922180175781,,
1,369,,0.65625,25.2690486907959,,
1,379,,0.78125,3.2562501430511475,,
1,389,,0.78125,3.6386752128601074,,
1,399,,0.9375,1.0771925449371338,,
1,409,,0.65625,36.606536865234375,,
1,419,,0.6875,35.630714416503906,,
1,429,,0.75,13.143521308898926,,
1,439,,0.6875,9.281168937683105,,
1,449,,0.8125,7.316999912261963,,
1,459,,0.59375,7.6288909912109375,,
1,469,,0.40625,12.005043029785156,,
1,479,,0.5,7.8783278465271,,
1,489,,0.59375,11.884195327758789,,
1,499,,0.65625,14.424688339233398,,
1,509,,0.75,12.904458999633789,,
1,519,,0.65625,9.618294715881348,,
1,529,,0.78125,2.0715861320495605,,
1,539,,0.6875,8.73263931274414,,
1,549,,0.71875,14.5348482131958,,
1,559,,0.46875,19.081714630126953,,
1,569,,0.375,42.432621002197266,,
1,579,,0.75,11.785178184509277,,
1,589,,0.59375,7.06404972076416,,
1,599,,0.6875,8.206613540649414,,
1,609,,0.5,20.09183692932129,,
1,619,,0.375,34.42803192138672,,
1,629,,0.75,10.16308879852295,,
1,639,,0.75,9.930402755737305,,
1,649,,0.53125,29.75063705444336,,
1,655,,,,0.6027026772499084,32.097537994384766
2,659,,0.4375,22.681377410888672,,
2,669,,0.71875,5.609720230102539,,
2,679,,0.75,2.53456711769104,,
2,689,,0.625,13.561556816101074,,
2,699,,0.59375,25.840930938720703,,
2,709,,0.65625,14.396355628967285,,
2,719,,0.65625,22.068740844726562,,
2,729,,0.65625,7.080275535583496,,
